Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Time,Group,True_p,Response
0.238331556148646,-0.604825261877175,-0.651243984163772,-0.154857884890391,0.136988911980224,6,7,0.143528087676957,1
0.2492304362836,0.568243482259761,0.447707583450922,0.43216582935648,0.0549757225229042,7,7,0.00370487370330304,0
0.29361767178018,0.628667644226793,0.849124276183855,-0.569422237282769,-0.698494107987118,8,7,0.167242046626598,0
-0.33584705429826,0.421778033865619,-0.0481300980385324,-0.966334244962991,-0.519431003806226,9,7,0.0158114671913316,0
-0.771555325897159,0.888085480996061,0.825877780652592,-0.438538738470398,-0.194837418199511,10,7,0.0390256033260294,0
0.14220898228679,0.709895181446426,-0.12515606778901,0.203442172040759,-0.864325393721913,11,7,0.0036459885446692,0
-0.39601704116162,0.927152612116007,-0.868278945674943,-0.0788881738972567,0.516769799476898,12,7,6.57373506047395e-05,0
-0.612988787889464,-0.070721604102161,-0.272588683604662,0.421333618222942,-0.314615794916968,13,7,0.0095339707908899,0
0.129411383737004,-0.0300095098532749,-0.621102248486967,-0.670648278474532,0.979477680350519,14,7,0.00488443974067082,0
0.220965304303601,0.172937492294419,-0.703334799700118,0.88047212367076,0.777122385685453,15,7,0.000994379667816864,0
-0.909340438842268,0.88397775408746,-0.577838756717844,0.910896744102366,0.877082476781625,16,7,7.60681071173475e-06,0
0.970751281240432,-0.25543351465975,0.759119128072338,0.961461638518584,0.478201577659419,17,7,0.525845399075585,1
-0.792545926263817,0.196484503195572,0.635492212494009,-0.882340153096924,-0.946106323446574,18,7,0.211954655251168,0
-0.188205315226434,0.227224601821401,0.263127361256467,0.480740296265674,-0.235208227277637,19,7,0.00837482873885085,0
0.33111816742241,0.120128230191558,0.910564978587512,0.201304175953568,-0.978947208021352,20,7,0.875136192244345,1
-0.86953585957069,-0.813833600829754,0.29941987909288,0.453032200241222,-0.429657948595274,1,8,0.672225977126229,1
0.362785391189405,-0.415551965660213,-0.158010723309708,-0.498550945969765,0.559221582492723,2,8,0.928858053074183,1
0.973318951844237,-0.453903665553792,-0.850696650652366,0.836316272271466,-0.990854251246352,3,8,0.634029273397815,1
0.332501260051854,-0.85766717329848,0.477613709860347,0.0163038163119524,-0.830624848787094,4,8,0.991253640382964,1
-0.16979396632173,0.360045785376701,0.170740085398862,0.00506414605550898,-0.11728546951407,5,8,0.630817312323039,1
-0.917678593680858,-0.550553874186164,-0.310658804836433,0.424607735786721,-0.497865357635898,6,8,0.324629520149731,1
0.788573715662518,0.102999449205792,-0.483993643336501,0.279536062147649,0.81174519319544,7,8,0.0330994691032462,0
0.413573946540152,0.539484667088487,-0.41636393307169,-0.431394716274984,0.761765355506795,8,8,0.0361287866456695,0
-0.0422013527762892,-0.576563966709783,0.539460835840835,-0.980433358814079,0.433040758851213,9,8,0.871945009170959,1
-0.568775014928126,-0.41442291960023,-0.15136911726416,0.189479130535035,-0.522647377052818,10,8,0.55194177322103,1
-0.836467872276057,-0.287165416699967,-0.422856328453186,0.682029964863245,0.850581856505594,11,8,0.00144224063527769,0
0.346404408452196,0.912734980621446,-0.471636816013082,-0.0268194859815643,0.939236888013243,12,8,0.0134649928450732,0
0.989558377584794,0.320487724259433,-0.446162129692049,0.561590273202742,0.156478019283005,13,8,0.607505519690615,1
0.187064633279484,0.901024808736737,0.684712019957002,-0.174930274873685,-0.461944745856127,14,8,0.640987049331618,0
0.680364898258329,-0.806264817526239,-0.660755425544922,-0.240388874540667,-0.398181108127077,15,8,0.904196765903019,1
-0.694043883306607,-0.470947034446889,-0.495826747196092,0.796891017500366,0.250664533269535,16,8,0.0132382219205083,0
0.752283146877294,-0.455723998311983,0.183750401015882,0.793452251872911,0.559688139775764,17,8,0.843698548004781,1
0.0896711937514774,0.670174347259939,0.950719436180449,0.440893498060924,-0.15779324629833,18,8,0.766960598376815,1
0.967284551283506,0.625704775087115,-0.991737682848212,-0.430296521394453,0.313959435375824,19,8,0.0855423751145338,0
0.471404281835353,-0.412511686666981,-0.519967757644394,-0.320201668128931,-0.152760160641606,20,8,0.917545111817025,1
-0.296548262483298,-0.564596759474477,-0.769909233687342,-0.0325106613353847,0.396919922668585,1,9,0.878013564243554,1
0.249256673768798,-0.0601059819010785,0.124823328721521,-0.904483568651429,-0.676124563472416,2,9,0.999614825417973,1
0.622996682323121,0.956581969166528,-0.783123979682295,0.501609836394834,-0.609283782328086,3,9,0.6020494753198,1
-0.0125637661308249,0.0261074775875294,0.751736845983401,0.662668630048972,-0.0344159940061908,4,9,0.988585931252686,1
-0.893698662359681,-0.0597373570135444,-0.299984373639832,0.732067691870353,0.000125317091985266,5,9,0.700648763532502,1
-0.0337313617724384,0.332282037074399,0.795430171268521,0.653563959428212,0.53618866679797,6,9,0.987188698651378,1
0.0092682105628934,0.0424409421626621,-0.75164521582468,-0.000839531278681527,-0.614279726507315,7,9,0.451685808200409,1
-0.126164384281125,-0.485461784012005,0.275723657036838,-0.982467943323479,0.984338711875718,8,9,0.95282423497661,1
-0.247968555773078,0.648335826991786,0.745050300843801,-0.317611844186604,-0.349400818528999,9,9,0.959941066492464,1
0.555756076275741,-0.742429737316662,-0.997868870743756,0.480245710914732,0.692000936935833,10,9,0.957643672990503,1
-0.799844578434359,-0.656112436929651,-0.390560300244114,0.821576279951799,0.636284225785587,11,9,0.115875546703268,0
-0.967041131520024,-0.65017615000533,-0.942350657709287,-0.412083914504304,0.813143955295869,12,9,0.18009051439608,0
0.564752007740522,-0.236118887613691,0.0994590060892135,-0.626585419650727,0.478891873936033,13,9,0.998248397503893,1
0.706317403707752,-0.796813499543525,-0.649617229866555,0.768433919893911,-0.366678828221559,14,9,0.984759825752899,1
-0.552596490912229,-0.220406783036964,0.180051057507212,-0.23186441478209,-0.944883784218255,15,9,0.986344194888515,1
0.253845136384238,0.61982884951673,-0.989758774167463,0.233812361953595,0.126077286810932,16,9,0.262384331700561,0
-0.870659418958692,-0.292496410314255,-0.435954452971098,0.193951234334451,0.913347395294933,17,9,0.377373480613896,0
-0.522158395604349,0.75303560589489,0.519595838616283,-0.353398774212651,-0.687982954949051,18,9,0.972002116427649,1
-0.0804539278232526,0.917664787839072,0.743890027557212,0.280073152400714,0.515469370211526,19,9,0.757456784239426,1
0.325365139177802,0.677456844574019,0.0108424596337067,-0.102818768918903,-0.917314176263918,20,9,0.995553630578327,1
-0.610902701160972,0.794090969711476,0.180630222767373,0.434898617089415,-0.484653679895722,1,10,0.962631427953599,1
0.0405125346526294,0.0432903054347193,0.00213137529714125,-0.694605462278301,0.0546492084116181,2,10,0.999413665105802,1
-0.0702044736115393,-0.449553899114602,-0.435805893991909,-0.811493252889241,0.805341677503156,3,10,0.980451859154344,1
0.579019335006327,0.687001393971258,-0.675267786447519,0.902368900671393,0.706227515092263,4,10,0.834444131326902,1
-0.743883079910488,-0.115052935722395,-0.102424964206555,-0.192103994411809,0.673646529096904,5,10,0.97976170853111,1
0.784830655412296,0.338499775713557,-0.305405466268228,0.286849512327936,-0.568242985351567,6,10,0.999337666774573,1
-0.647215808577428,0.985293395865789,0.0477113083154883,0.9209831242169,-0.73290035779177,7,10,0.297857978974047,1
-0.130238608545817,0.705338094625251,0.0876594377725359,0.674634856499179,-0.759515957655796,8,10,0.903692133756083,1
-0.701293254434098,0.867096231236928,-0.978421631512431,-0.738732524689606,0.749248762499414,9,10,0.140753575269263,0
0.377529147885767,0.724255785238822,-0.406887740004598,0.00194871994025103,-0.839943188748021,10,10,0.996312833118639,1
0.628007201561574,-0.865901180215614,-0.663438651867185,-0.636555301000917,-0.221172092494408,11,10,0.997417026799799,1
-0.61490067566305,-0.416369997089161,0.917016638055743,-0.899246463212976,-0.636362550888119,12,10,0.999603018165036,1
0.156277976539674,-0.607341654160595,-0.527136550819989,0.790135141613297,-0.177693408564162,13,10,0.995808872563194,1
0.441733145827482,-0.177978714526268,0.665310646522005,-0.467926091609295,0.666766457114176,14,10,0.999454712622118,1
-0.0497350263191172,-0.161634025898913,0.415510472567815,-0.892472831004713,0.956896316783734,15,10,0.99786118037028,1
-0.476097715813871,0.916535137925687,0.12131772461961,-0.00130639861636439,-0.991501289341166,16,10,0.946730492333986,1
0.46825886513616,0.848164093668038,0.402236023920281,0.560222246105565,0.119712839628423,17,10,0.993755473569926,1
-0.301586095157126,0.967338146650214,-0.575991479623265,0.113895957844496,0.503559624171546,18,10,0.654340609567373,1
0.342928851665199,-0.237335322047794,0.382079242665204,-0.729893002221886,-0.219910371667146,19,10,0.999493518722529,1
-0.889883291631968,0.928174673494038,0.243211604815132,-0.222846524403522,-0.38278960010858,20,10,0.976306488549209,1
0.595289071768555,0.67613582718621,0.888940340280575,0.652837738636742,-0.409027891916341,1,11,0.550279925210885,1
0.445541553961594,0.799636818122731,0.765777068953019,-0.918393009483232,0.466667782142876,2,11,0.705490959512836,0
0.601781892664629,-0.106377070408136,-0.66023554311178,0.182131199204415,-0.0148992325361235,3,11,0.0296634302918497,1
0.943365490427496,-0.794799077053408,0.359178076782097,-0.609407722548941,0.932059970592468,4,11,0.868667080910216,1
0.754999785571618,0.656159189667943,-0.935197526419943,-0.188292690110997,0.302076963361372,5,11,0.0381140830572791,0
0.21368277287667,0.730563792685979,0.580912760402883,-0.317525885273046,-0.598497740537597,6,11,0.593413643790991,1
-0.451914908080405,-0.505446086409709,0.62411781880051,0.952834229681947,-0.442074194737175,7,11,0.0167505774583694,0
0.0375481470846628,-0.101451643279956,-0.578068905429364,0.4634907359454,-0.281447309358242,8,11,0.00419434303785232,0
0.137784295593765,0.286936009742877,0.0395837800799654,0.93311279767594,-0.881650084206579,9,11,0.0265600877800131,0
0.903688790434676,-0.244755144818536,0.574535679946421,0.0957315693543401,-0.463884686509118,10,11,0.952366045120191,1
-0.11111391095517,-0.384809234572434,0.0118185314108135,-0.594214900231578,-0.202663643184269,11,11,0.0497436629950313,0
0.89105144323946,0.787037972059725,0.982466299036177,-0.637029999313187,0.247887497055912,12,11,0.544721000605713,0
0.145573592350224,0.207014146567718,-0.0521454942545669,0.427090061180316,0.245969744679956,13,11,0.0561531732893139,0
0.834745076236725,0.754660396125856,-0.0869894735545784,0.717583669703741,0.975783824821929,14,11,0.00829688068924865,0
-0.232039492727182,-0.881406631800305,0.722749153566504,0.341747380438166,0.635865020278169,15,11,0.294039308499851,1
-0.906080341537806,0.247907518118975,0.80302057160813,-0.272080534413752,-0.350255949579351,16,11,0.0331228795046028,0
0.721023684694807,0.677647854254789,0.306933681866117,-0.781480945523329,-0.851392445954322,17,11,0.724639251197801,1
0.49446196765198,0.213727305574592,0.610283635687697,0.243658347933202,0.541245878934169,18,11,0.307279985768055,0
0.103563665037564,0.355035801643955,-0.995677872197834,-0.629406723385623,0.054301774366375,19,11,0.00293984548471427,0
0.234825255282228,0.395971659909462,0.278936349964203,-0.55975393138953,0.279313208204789,20,11,0.381840503148419,1
-0.912186998064177,0.46384276934628,0.155005709109628,0.963953937331442,0.883043460405535,1,12,0.00474221274566712,0
0.478647522716144,-0.147188342624976,0.231056685203426,-0.886588957274255,-0.177205930553317,2,12,0.981938438876896,1
0.805487613897865,0.239357805699209,-0.935534173548519,-0.52870680112592,-0.236561983486839,3,12,0.177505569122298,1
0.382330942643331,-0.798757813954194,0.923048811860648,0.674358151896147,-0.280585689746046,4,12,0.974012939763764,1
-0.670497990579566,0.177980216706324,0.315991234455846,0.774555559946473,-0.614156518727844,5,12,0.271234579408725,1
-0.474430812468148,-0.600785099041399,0.92078269910122,-0.533921531229141,-0.285441505126809,6,12,0.976026924321764,1
-0.0831700978109202,0.210545631593208,-0.596509668528375,-0.575029158533481,-0.678416723320128,7,12,0.0216732329021562,0
0.470360015092153,0.385188073827964,0.10614001176448,-0.966008285724091,-0.465460412235241,8,12,0.496936568945369,1
0.144031340873373,0.777509050138278,-0.533103622779244,0.182450293046496,-0.766670881228643,9,12,0.0275536933533683,0
0.490585948282595,0.401657146334562,-0.629647651682357,0.734227979057614,-0.951218290961524,10,12,0.312249135155152,0
-0.795299177034833,0.874726820593259,-0.797788725586532,0.626383404144512,0.817593831606278,11,12,3.32713150133363e-05,0
0.797649528129904,-0.320261029314009,-0.794799223213691,0.775457584955384,0.713825689822466,12,12,0.0521664720130712,0
-0.555110625834289,0.28041095084249,-0.714772293399428,0.572297303104468,0.439550889979891,13,12,0.00594534929530499,0
-0.327816073977869,0.428820700664203,-0.288295255020998,-0.266910860360993,-0.778405137028572,14,12,0.0834767038424165,0
-0.336171439086544,-0.547901803014317,-0.377468421136863,0.805821216059269,-0.427095874796066,15,12,0.114548855077251,1
-0.356364507634249,0.624522808197665,-0.301873287531979,-0.821573966986372,-0.657794554744107,16,12,0.0588474157507978,0
0.695223416210566,-0.632239265783823,-0.270931148868612,0.37503259741373,-0.980597514221023,17,12,0.927036041952632,1
-0.20494173874074,-0.487583180439691,-0.706308533411358,-0.236541232556145,0.632646381363425,18,12,0.0903685420161959,0
-0.351798625738322,-0.340086159709578,0.067922047578445,0.507014217408833,0.63787754427772,19,12,0.0337547483219076,0
-0.686846073409687,0.588865307025629,0.860525269903408,0.459679570895767,-0.391017539601078,20,12,0.404691685842258,1
-0.941742747331343,0.513676455647005,0.434624170389264,-0.677662545654286,-0.619342189417405,1,13,0.0370337080910999,0
-0.268367424849435,-0.238003345485101,-0.459162989583014,-0.914781036994272,0.783664427560081,2,13,0.0478233133495969,0
-0.608659035992654,0.447738841804208,-0.335593980559735,-0.989248595101608,-0.0987459338515286,3,13,0.00254176607916838,1
