Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Time,Group,True_p,Response
-0.39601704116162,0.927152612116007,-0.868278945674943,-0.0788881738972567,0.516769799476898,0.346404408452196,0.912734980621446,-0.471636816013082,-0.0268194859815643,0.939236888013243,12,4,0.00574931468139932,0
-0.612988787889464,-0.070721604102161,-0.272588683604662,0.421333618222942,-0.314615794916968,0.989558377584794,0.320487724259433,-0.446162129692049,0.561590273202742,0.156478019283005,13,4,0.140199542069975,0
0.129411383737004,-0.0300095098532749,-0.621102248486967,-0.670648278474532,0.979477680350519,0.187064633279484,0.901024808736737,0.684712019957002,-0.174930274873685,-0.461944745856127,14,4,0.0430838126635071,0
0.220965304303601,0.172937492294419,-0.703334799700118,0.88047212367076,0.777122385685453,0.680364898258329,-0.806264817526239,-0.660755425544922,-0.240388874540667,-0.398181108127077,15,4,0.036795602730806,1
-0.909340438842268,0.88397775408746,-0.577838756717844,0.910896744102366,0.877082476781625,-0.694043883306607,-0.470947034446889,-0.495826747196092,0.796891017500366,0.250664533269535,16,4,0.005680827617472,0
0.970751281240432,-0.25543351465975,0.759119128072338,0.961461638518584,0.478201577659419,0.752283146877294,-0.455723998311983,0.183750401015882,0.793452251872911,0.559688139775764,17,4,0.0370979199718113,0
-0.792545926263817,0.196484503195572,0.635492212494009,-0.882340153096924,-0.946106323446574,0.0896711937514774,0.670174347259939,0.950719436180449,0.440893498060924,-0.15779324629833,18,4,0.0522475302987263,0
-0.188205315226434,0.227224601821401,0.263127361256467,0.480740296265674,-0.235208227277637,0.967284551283506,0.625704775087115,-0.991737682848212,-0.430296521394453,0.313959435375824,19,4,0.0226920117888857,0
0.33111816742241,0.120128230191558,0.910564978587512,0.201304175953568,-0.978947208021352,0.471404281835353,-0.412511686666981,-0.519967757644394,-0.320201668128931,-0.152760160641606,20,4,0.102689809832767,0
-0.296548262483298,-0.564596759474477,-0.769909233687342,-0.0325106613353847,0.396919922668585,-0.610902701160972,0.794090969711476,0.180630222767373,0.434898617089415,-0.484653679895722,1,5,0.214983328483455,0
0.249256673768798,-0.0601059819010785,0.124823328721521,-0.904483568651429,-0.676124563472416,0.0405125346526294,0.0432903054347193,0.00213137529714125,-0.694605462278301,0.0546492084116181,2,5,0.548920277418959,0
0.622996682323121,0.956581969166528,-0.783123979682295,0.501609836394834,-0.609283782328086,-0.0702044736115393,-0.449553899114602,-0.435805893991909,-0.811493252889241,0.805341677503156,3,5,0.168097336489324,1
-0.0125637661308249,0.0261074775875294,0.751736845983401,0.662668630048972,-0.0344159940061908,0.579019335006327,0.687001393971258,-0.675267786447519,0.902368900671393,0.706227515092263,4,5,0.00751539873267756,0
-0.893698662359681,-0.0597373570135444,-0.299984373639832,0.732067691870353,0.000125317091985266,-0.743883079910488,-0.115052935722395,-0.102424964206555,-0.192103994411809,0.673646529096904,5,5,0.288016387511721,1
-0.0337313617724384,0.332282037074399,0.795430171268521,0.653563959428212,0.53618866679797,0.784830655412296,0.338499775713557,-0.305405466268228,0.286849512327936,-0.568242985351567,6,5,0.0400116239129089,0
0.0092682105628934,0.0424409421626621,-0.75164521582468,-0.000839531278681527,-0.614279726507315,-0.647215808577428,0.985293395865789,0.0477113083154883,0.9209831242169,-0.73290035779177,7,5,0.00933909970995746,0
-0.126164384281125,-0.485461784012005,0.275723657036838,-0.982467943323479,0.984338711875718,-0.130238608545817,0.705338094625251,0.0876594377725359,0.674634856499179,-0.759515957655796,8,5,0.0499706763612243,0
-0.247968555773078,0.648335826991786,0.745050300843801,-0.317611844186604,-0.349400818528999,-0.701293254434098,0.867096231236928,-0.978421631512431,-0.738732524689606,0.749248762499414,9,5,0.0356096294445021,0
0.555756076275741,-0.742429737316662,-0.997868870743756,0.480245710914732,0.692000936935833,0.377529147885767,0.724255785238822,-0.406887740004598,0.00194871994025103,-0.839943188748021,10,5,0.138279275039631,0
-0.799844578434359,-0.656112436929651,-0.390560300244114,0.821576279951799,0.636284225785587,0.628007201561574,-0.865901180215614,-0.663438651867185,-0.636555301000917,-0.221172092494408,11,5,0.197850021088849,0
-0.967041131520024,-0.65017615000533,-0.942350657709287,-0.412083914504304,0.813143955295869,-0.61490067566305,-0.416369997089161,0.917016638055743,-0.899246463212976,-0.636362550888119,12,5,0.846130503868454,1
0.564752007740522,-0.236118887613691,0.0994590060892135,-0.626585419650727,0.478891873936033,0.156277976539674,-0.607341654160595,-0.527136550819989,0.790135141613297,-0.177693408564162,13,5,0.208502514154144,1
0.706317403707752,-0.796813499543525,-0.649617229866555,0.768433919893911,-0.366678828221559,0.441733145827482,-0.177978714526268,0.665310646522005,-0.467926091609295,0.666766457114176,14,5,0.0597092702087108,0
-0.552596490912229,-0.220406783036964,0.180051057507212,-0.23186441478209,-0.944883784218255,-0.0497350263191172,-0.161634025898913,0.415510472567815,-0.892472831004713,0.956896316783734,15,5,0.159402404361456,1
0.253845136384238,0.61982884951673,-0.989758774167463,0.233812361953595,0.126077286810932,-0.476097715813871,0.916535137925687,0.12131772461961,-0.00130639861636439,-0.991501289341166,16,5,0.079835736420946,0
-0.870659418958692,-0.292496410314255,-0.435954452971098,0.193951234334451,0.913347395294933,0.46825886513616,0.848164093668038,0.402236023920281,0.560222246105565,0.119712839628423,17,5,0.170228931086471,0
-0.522158395604349,0.75303560589489,0.519595838616283,-0.353398774212651,-0.687982954949051,-0.301586095157126,0.967338146650214,-0.575991479623265,0.113895957844496,0.503559624171546,18,5,0.15058765834733,0
-0.0804539278232526,0.917664787839072,0.743890027557212,0.280073152400714,0.515469370211526,0.342928851665199,-0.237335322047794,0.382079242665204,-0.729893002221886,-0.219910371667146,19,5,0.0282859501651949,0
0.325365139177802,0.677456844574019,0.0108424596337067,-0.102818768918903,-0.917314176263918,-0.889883291631968,0.928174673494038,0.243211604815132,-0.222846524403522,-0.38278960010858,20,5,0.418792063982247,1
0.595289071768555,0.67613582718621,0.888940340280575,0.652837738636742,-0.409027891916341,-0.912186998064177,0.46384276934628,0.155005709109628,0.963953937331442,0.883043460405535,1,6,0.970794648212505,1
0.445541553961594,0.799636818122731,0.765777068953019,-0.918393009483232,0.466667782142876,0.478647522716144,-0.147188342624976,0.231056685203426,-0.886588957274255,-0.177205930553317,2,6,0.999444657876343,1
0.601781892664629,-0.106377070408136,-0.66023554311178,0.182131199204415,-0.0148992325361235,0.805487613897865,0.239357805699209,-0.935534173548519,-0.52870680112592,-0.236561983486839,3,6,0.964855511376826,1
0.943365490427496,-0.794799077053408,0.359178076782097,-0.609407722548941,0.932059970592468,0.382330942643331,-0.798757813954194,0.923048811860648,0.674358151896147,-0.280585689746046,4,6,0.955337215807223,1
0.754999785571618,0.656159189667943,-0.935197526419943,-0.188292690110997,0.302076963361372,-0.670497990579566,0.177980216706324,0.315991234455846,0.774555559946473,-0.614156518727844,5,6,0.999440794209389,1
0.21368277287667,0.730563792685979,0.580912760402883,-0.317525885273046,-0.598497740537597,-0.474430812468148,-0.600785099041399,0.92078269910122,-0.533921531229141,-0.285441505126809,6,6,0.997476971118711,1
-0.451914908080405,-0.505446086409709,0.62411781880051,0.952834229681947,-0.442074194737175,-0.0831700978109202,0.210545631593208,-0.596509668528375,-0.575029158533481,-0.678416723320128,7,6,0.941943835673993,1
0.0375481470846628,-0.101451643279956,-0.578068905429364,0.4634907359454,-0.281447309358242,0.470360015092153,0.385188073827964,0.10614001176448,-0.966008285724091,-0.465460412235241,8,6,0.932126380698918,1
0.137784295593765,0.286936009742877,0.0395837800799654,0.93311279767594,-0.881650084206579,0.144031340873373,0.777509050138278,-0.533103622779244,0.182450293046496,-0.766670881228643,9,6,0.985226033329869,1
0.903688790434676,-0.244755144818536,0.574535679946421,0.0957315693543401,-0.463884686509118,0.490585948282595,0.401657146334562,-0.629647651682357,0.734227979057614,-0.951218290961524,10,6,0.996836108630724,1
-0.11111391095517,-0.384809234572434,0.0118185314108135,-0.594214900231578,-0.202663643184269,-0.795299177034833,0.874726820593259,-0.797788725586532,0.626383404144512,0.817593831606278,11,6,0.922759462028124,1
0.89105144323946,0.787037972059725,0.982466299036177,-0.637029999313187,0.247887497055912,0.797649528129904,-0.320261029314009,-0.794799223213691,0.775457584955384,0.713825689822466,12,6,0.886638321194577,1
0.145573592350224,0.207014146567718,-0.0521454942545669,0.427090061180316,0.245969744679956,-0.555110625834289,0.28041095084249,-0.714772293399428,0.572297303104468,0.439550889979891,13,6,0.997778214473626,1
0.834745076236725,0.754660396125856,-0.0869894735545784,0.717583669703741,0.975783824821929,-0.327816073977869,0.428820700664203,-0.288295255020998,-0.266910860360993,-0.778405137028572,14,6,0.991916267927631,1
-0.232039492727182,-0.881406631800305,0.722749153566504,0.341747380438166,0.635865020278169,-0.336171439086544,-0.547901803014317,-0.377468421136863,0.805821216059269,-0.427095874796066,15,6,0.991932941543925,1
-0.906080341537806,0.247907518118975,0.80302057160813,-0.272080534413752,-0.350255949579351,-0.356364507634249,0.624522808197665,-0.301873287531979,-0.821573966986372,-0.657794554744107,16,6,0.986270534899547,1
0.721023684694807,0.677647854254789,0.306933681866117,-0.781480945523329,-0.851392445954322,0.695223416210566,-0.632239265783823,-0.270931148868612,0.37503259741373,-0.980597514221023,17,6,0.995737091613107,1
0.49446196765198,0.213727305574592,0.610283635687697,0.243658347933202,0.541245878934169,-0.20494173874074,-0.487583180439691,-0.706308533411358,-0.236541232556145,0.632646381363425,18,6,0.997194277862061,1
0.103563665037564,0.355035801643955,-0.995677872197834,-0.629406723385623,0.054301774366375,-0.351798625738322,-0.340086159709578,0.067922047578445,0.507014217408833,0.63787754427772,19,6,0.965324738011022,1
0.234825255282228,0.395971659909462,0.278936349964203,-0.55975393138953,0.279313208204789,-0.686846073409687,0.588865307025629,0.860525269903408,0.459679570895767,-0.391017539601078,20,6,0.998305220739059,1
-0.941742747331343,0.513676455647005,0.434624170389264,-0.677662545654286,-0.619342189417405,-0.463480777333941,0.765422248377153,0.577931589469915,-0.816294105794699,0.792770687418046,1,7,0.976760623716272,1
-0.268367424849435,-0.238003345485101,-0.459162989583014,-0.914781036994272,0.783664427560081,0.826385606026365,0.288937956837234,-0.731087564033096,-0.638989532796982,-0.132607073405339,2,7,0.997408271665626,1
-0.608659035992654,0.447738841804208,-0.335593980559735,-0.989248595101608,-0.0987459338515286,-0.251573144212653,0.282608248932963,0.160978230342672,-0.40568216062162,0.975057655856999,3,7,0.927216096595686,1
-0.0568400233327631,-0.953171449714453,-0.14883617527389,-0.242301554122577,-0.461686846681961,-0.255148356344528,-0.673114895477963,-0.855272449860746,0.683493065688682,0.741492317825122,4,7,0.997482504883635,1
0.795364351422178,0.396809238861859,0.893815789149417,0.954380489078829,0.196280716476291,0.136295448484662,0.0824931423937418,0.325082716945146,0.145702864099472,0.0705831455398234,5,7,0.976221246842461,1
-0.234430336726586,-0.588712925967433,-0.371156894798297,-0.662728536315929,0.101334441083581,-0.708040885105013,-0.240842481636254,-0.121367502790836,0.160972131663602,0.363684560320246,6,7,0.999452579037561,1
-0.772932964619476,-0.590653561282199,0.409715603899711,0.378397738679238,0.893115089966098,0.987659513520138,0.469971422528821,-0.401473320257896,-0.371146975988144,-0.998091212456953,7,7,0.951527367152517,1
0.203275341321947,0.912123848714727,-0.928187309754433,0.107254002184159,0.908411651497313,-0.209814872493756,0.767420214009955,-0.0678263424984322,0.864465198756605,-0.579154368377092,8,7,0.921360365799471,1
-0.074186291007148,-0.00191280068709032,-0.320026939071403,-0.412925099142458,0.185434748204446,0.541486771064699,-0.57460660595275,0.938255646241578,-0.223534367922316,-0.694917855238369,9,7,0.95236658604898,1
-0.248972221359013,-0.709396455900384,0.878106235317509,-0.810516661024351,-0.658274141535251,-0.746876126600486,-0.485286674974014,0.404931703023184,-0.737529659280747,0.166954414764679,10,7,0.999810536277808,1
-0.798930129963946,0.416418056938194,0.00933809038929034,-0.976700332308855,-0.478145382601405,-0.813525223934349,0.226532614277656,-0.939578408636739,0.619018939236736,0.638598900332155,11,7,0.950007579810214,1
0.814851484365472,-0.19425957775522,0.323872122122153,-0.0722341395058397,-0.936665142338047,-0.462276646193145,-0.0312921448161043,0.893296695889699,0.811873296726364,0.569020945035164,12,7,0.95550229268109,1
0.769839421211491,0.179146332807746,-0.425091193110241,0.918815800149072,-0.123245358597113,0.324668865638985,-0.248235371234917,0.751703558066469,-0.0315051014902921,0.0347488489451124,13,7,0.986512749410416,1
-0.496136161659515,-0.068097480909973,0.617623860943983,0.156706164932563,-0.752210526155951,-0.351473912729039,-0.504697155556598,-0.759131522194048,-0.918367648943657,0.721592179216672,14,7,0.996729278316315,1
-0.909680871924611,0.164272483066243,0.919437717133708,-0.403705618173773,0.296687577008741,-0.982149878340463,-0.37311299045704,-0.0398649553563766,0.700147507803935,0.257849086227407,15,7,0.976613257088463,1
0.769113630632053,-0.899293830533072,-0.1217627883359,0.131359272414411,-0.994756935225771,-0.624421306092483,0.736396120206567,-0.954209457586359,-0.0223671445719287,0.88437850570554,16,7,0.847840244918109,1
-0.683445371675764,-0.705839515746033,-0.471046991922724,0.319247291328224,-0.363166623549798,-0.611103280891951,0.62848315541557,0.713948257598256,-0.33418736171671,-0.794816979353476,17,7,0.99926492199942,1
0.243610410207706,-0.0847655063331505,0.0906332976616924,0.22961035066064,-0.236935885311736,-0.474963920482421,-0.0849265809613413,-0.734085328902442,-0.579825800845831,-0.95154508131191,18,7,0.999091507111242,1
